Emission Type,Region,Year,Value
Fluorinated gases,Texas,1993,4.174457608331998
Fluorinated gases,Texas,1994,4.6922721637076705
Fluorinated gases,Texas,1995,6.18576358301396
Fluorinated gases,Texas,1996,7.200080278381329
Fluorinated gases,Texas,1997,8.133237143297066
Fluorinated gases,Texas,1998,8.977968141167601
Fluorinated gases,Texas,1999,9.764303910747303
Fluorinated gases,Texas,2000,10.028247564068202
Fluorinated gases,Texas,2001,10.21463306256404
Fluorinated gases,Texas,2002,10.626146245615642
Fluorinated gases,Texas,2003,10.89015666438053
Fluorinated gases,Texas,2004,11.153049025769922
Fluorinated gases,Texas,2005,11.506015318350013
Fluorinated gases,Texas,2006,12.34263785320976
Fluorinated gases,Texas,2007,13.045493330452231
Fluorinated gases,Texas,2008,13.56335959991396
Fluorinated gases,Texas,2009,15.697177488460008
Fluorinated gases,Texas,2010,16.64259227505182
Fluorinated gases,Texas,2011,18.510655358281863
Fluorinated gases,Texas,2012,15.879405686776114
Fluorinated gases,Texas,2013,16.11466646106114
Fluorinated gases,Texas,2014,16.516979380227344
Fluorinated gases,Texas,2015,17.467532549375715
Fluorinated gases,Texas,2016,17.927582270234936
Fluorinated gases,Texas,2017,18.846573940733236
Fluorinated gases,Texas,2018,19.045261465006902
Fluorinated gases,Texas,2019,18.635591083413804
Fluorinated gases,Texas,2020,21.13969522786658
Fluorinated gases,Texas,2021,22.291210538333743
Fluorinated gases,Texas,2022,23.420230272848222
Land use and forestry carbon stock change,Texas,1990,-72.73118657203013
Land use and forestry carbon stock change,Texas,1991,-70.73983379569877
Land use and forestry carbon stock change,Texas,1992,-72.04067571004526
Land use and forestry carbon stock change,Texas,1993,-74.97363662494651
Land use and forestry carbon stock change,Texas,1994,-72.15722851055422
Land use and forestry carbon stock change,Texas,1995,-67.24990207145686
Land use and forestry carbon stock change,Texas,1996,-70.16523834759882
Land use and forestry carbon stock change,Texas,1997,-66.2927764272591
Land use and forestry carbon stock change,Texas,1998,-71.97466246882408
Land use and forestry carbon stock change,Texas,1999,-62.79366931315881
Land use and forestry carbon stock change,Texas,2000,-70.21809625826415
Land use and forestry carbon stock change,Texas,2001,-65.42074769937174
Land use and forestry carbon stock change,Texas,2002,-61.22255888208986
Land use and forestry carbon stock change,Texas,2003,-61.77894586348617
Land use and forestry carbon stock change,Texas,2004,-61.20500965134242
Land use and forestry carbon stock change,Texas,2005,-63.109480989224586
Land use and forestry carbon stock change,Texas,2006,-63.37145192246706
Land use and forestry carbon stock change,Texas,2007,-55.27627638653376
Land use and forestry carbon stock change,Texas,2008,-62.94441477349115
Land use and forestry carbon stock change,Texas,2009,-56.41312060510858
Land use and forestry carbon stock change,Texas,2010,-50.56316658908879
Land use and forestry carbon stock change,Texas,2011,-61.327443114392096
Land use and forestry carbon stock change,Texas,2012,-46.153301294556265
Land use and forestry carbon stock change,Texas,2013,-50.37961212823402
Land use and forestry carbon stock change,Texas,2014,-48.88800383183514
Land use and forestry carbon stock change,Texas,2015,-49.5860807576564
Land use and forestry carbon stock change,Texas,2016,-48.02672857505879
Land use and forestry carbon stock change,Texas,2017,-48.47947447513231
Land use and forestry carbon stock change,Texas,2018,-48.81530663941128
Land use and forestry carbon stock change,Texas,2019,-46.05048083587784
Land use and forestry carbon stock change,Texas,2020,-48.12486672442515
Land use and forestry carbon stock change,Texas,2021,-49.124331454546194
Land use and forestry carbon stock change,Texas,2022,-47.48989141862956
Net total,Texas,1990,698.9395980341678
Net total,Texas,1991,696.7350069186957
Net total,Texas,1992,696.2365998975249
Net total,Texas,1993,707.9563410501528
Net total,Texas,1994,717.2054299309775
Net total,Texas,1995,728.4620283631283
Net total,Texas,1996,767.3150809572426
Net total,Texas,1997,772.1666286516667
Net total,Texas,1998,773.0782786231487
Net total,Texas,1999,768.4247118811651
Net total,Texas,2000,799.7362181843818
Net total,Texas,2001,790.323955775591
Net total,Texas,2002,811.5952761049078
Net total,Texas,2003,802.3523958800206
Net total,Texas,2004,803.7262099166466
Net total,Texas,2005,772.3651639932233
Net total,Texas,2006,780.6880478059229
Net total,Texas,2007,791.9585254447162
Net total,Texas,2008,759.7561726249919
Net total,Texas,2009,720.892627626245
Net total,Texas,2010,750.6859803250296
Net total,Texas,2011,762.5955976248987
Net total,Texas,2012,770.3521123569154
Net total,Texas,2013,817.7244435925602
Net total,Texas,2014,820.7457253037544
Net total,Texas,2015,810.4080804242014
Net total,Texas,2016,793.0441837701666
Net total,Texas,2017,803.8868092007385
Net total,Texas,2018,833.8039226186163
Net total,Texas,2019,832.0290047700266
Net total,Texas,2020,765.3099126583074
Net total,Texas,2021,809.6232190596518
Net total,Texas,2022,814.9128743153389
Gross total,Texas,1990,765.7259298489122
Gross total,Texas,1991,761.524913738188
Gross total,Texas,1992,762.2217218944478
Gross total,Texas,1993,776.4906535879692
Gross total,Texas,1994,782.2040729620693
Gross total,Texas,1995,787.1521062542267
Gross total,Texas,1996,827.8316262481345
Gross total,Texas,1997,827.8718307806579
Gross total,Texas,1998,833.7530227216271
Gross total,Texas,1999,819.168998839349
Gross total,Texas,2000,857.1910194749959
Gross total,Texas,2001,842.3666029781027
Gross total,Texas,2002,859.0083792500515
Gross total,Texas,2003,849.8441271503028
Gross total,Texas,2004,850.2165632824776
Gross total,Texas,2005,820.311214396927
Gross total,Texas,2006,827.9757625813817
Gross total,Texas,2007,830.6663286438239
Gross total,Texas,2008,805.1677872442485
Gross total,Texas,2009,757.2242850882603
Gross total,Texas,2010,780.3676034301235
Gross total,Texas,2011,800.6710589268533
Gross total,Texas,2012,796.5099885355686
Gross total,Texas,2013,847.8001301531917
Gross total,Texas,2014,849.000857559999
Gross total,Texas,2015,838.3552976785165
Gross total,Texas,2016,819.0156933535577
Gross total,Texas,2017,829.315467538101
Gross total,Texas,2018,859.523654286515
Gross total,Texas,2019,855.2701742775523
Gross total,Texas,2020,788.1064422344169
Gross total,Texas,2021,832.3327036436827
Gross total,Texas,2022,835.064531251089
Carbon dioxide,U.S._Territories,1990,66.88416255025989
Carbon dioxide,U.S._Territories,1991,68.68122757671469
Carbon dioxide,U.S._Territories,1992,69.97238059951559
Carbon dioxide,U.S._Territories,1993,73.47121052882471
Carbon dioxide,U.S._Territories,1994,74.15791076033146
Carbon dioxide,U.S._Territories,1995,74.46056577727009
Carbon dioxide,U.S._Territories,1996,77.50518111836918
Carbon dioxide,U.S._Territories,1997,78.11255505665602
Carbon dioxide,U.S._Territories,1998,80.867341413868985
Carbon dioxide,U.S._Territories,1999,83.14776263960873
Carbon dioxide,U.S._Territories,2000,88.31174766557653
Carbon dioxide,U.S._Territories,2001,96.11896063243732
Carbon dioxide,U.S._Territories,2002,94.75339473877028
Carbon dioxide,U.S._Territories,2003,93.03579695630212
Carbon dioxide,U.S._Territories,2004,96.1109739542953
Carbon dioxide,U.S._Territories,2005,98.47821946489064
Carbon dioxide,U.S._Territories,2006,99.39024087906031
Carbon dioxide,U.S._Territories,2007,101.50779118036654
Carbon dioxide,U.S._Territories,2008,100.01258522301686
Carbon dioxide,U.S._Territories,2009,95.1117467777725
Carbon dioxide,U.S._Territories,2010,98.06739413957266
Carbon dioxide,U.S._Territories,2011,94.85039935621096
Carbon dioxide,U.S._Territories,2012,93.51743760584635
Carbon dioxide,U.S._Territories,2013,94.68934548849025
Carbon dioxide,U.S._Territories,2014,95.95442986591812
Carbon dioxide,U.S._Territories,2015,94.93222656202434
Carbon dioxide,U.S._Territories,2016,92.2929072365841
Carbon dioxide,U.S._Territories,2017,92.32785543918264
Carbon dioxide,U.S._Territories,2018,93.27893552277747
Carbon dioxide,U.S._Territories,2019,95.1403369470349
Carbon dioxide,U.S._Territories,2020,83.77380001843488
Carbon dioxide,U.S._Territories,2021,88.16929114735105
Carbon dioxide,U.S._Territories,2022,90.47410289889513
Methane,U.S._Territories,1990,24.03368996558857
Methane,U.S._Territories,1991,24.35430096208367
Methane,U.S._Territories,1992,25.35825435076598
Methane,U.S._Territories,1993,23.609901363029667
Methane,U.S._Territories,1994,25.278314490642497
Methane,U.S._Territories,1995,24.13177954339353
Methane,U.S._Territories,1996,23.690147190055185
Methane,U.S._Territories,1997,25.282406122964055
Methane,U.S._Territories,1998,25.043382426841276
Methane,U.S._Territories,1999,24.371023125465943
Methane,U.S._Territories,2000,25.568952325718644
Methane,U.S._Territories,2001,26.14583052197629
Methane,U.S._Territories,2002,27.275623180636277
Methane,U.S._Territories,2003,26.65149958659947
Methane,U.S._Territories,2004,25.8729410654122
Methane,U.S._Territories,2005,27.992438120303134
Methane,U.S._Territories,2006,29.278150019706285
Methane,U.S._Territories,2007,30.73120242831448
Methane,U.S._Territories,2008,31.230529004375303
Methane,U.S._Territories,2009,30.76225053198151
Methane,U.S._Territories,2010,31.94493289492584
Methane,U.S._Territories,2011,29.07721476826329
Methane,U.S._Territories,2012,27.749794787400425
Methane,U.S._Territories,2013,24.550724417952672
Methane,U.S._Territories,2014,23.99628521023017
Methane,U.S._Territories,2015,22.997438317931778
Methane,U.S._Territories,2016,24.639196564466285
Methane,U.S._Territories,2017,25.285186835015384
Methane,U.S._Territories,2018,25.78653149196768
Methane,U.S._Territories,2019,25.32340500451063
Methane,U.S._Territories,2020,24.829010786248965
Methane,U.S._Territories,2021,22.056971876657588
Methane,U.S._Territories,2022,21.646730495201336
Nitrous oxide,U.S._Territories,1990,9.4983820389549
Nitrous oxide,U.S._Territories,1991,9.212050131589194
Nitrous oxide,U.S._Territories,1992,10.15637868749774
Nitrous oxide,U.S._Territories,1993,10.18460958038774
Nitrous oxide,U.S._Territories,1994,9.467616922722817
Nitrous oxide,U.S._Territories,1995,9.823235883395087
Nitrous oxide,U.S._Territories,1996,9.84567645370542
Nitrous oxide,U.S._Territories,1997,10.090254167983092
Nitrous oxide,U.S._Territories,1998,10.537557093118538
Nitrous oxide,U.S._Territories,1999,9.942229354668813
Nitrous oxide,U.S._Territories,2000,9.682237811626868
Nitrous oxide,U.S._Territories,2001,9.440785330453048
Nitrous oxide,U.S._Territories,2002,9.603060412333653
Nitrous oxide,U.S._Territories,2003,9.909135462173026
Nitrous oxide,U.S._Territories,2004,9.827518818444188
Nitrous oxide,U.S._Territories,2005,10.048784724705232
Nitrous oxide,U.S._Territories,2006,10.043645193018268
Nitrous oxide,U.S._Territories,2007,10.736157247946844
Nitrous oxide,U.S._Territories,2008,9.677618100480544
Nitrous oxide,U.S._Territories,2009,9.649394724438338
Nitrous oxide,U.S._Territories,2010,9.47350624768958
Nitrous oxide,U.S._Territories,2011,9.351718666950047
Nitrous oxide,U.S._Territories,2012,9.573929795320266
Nitrous oxide,U.S._Territories,2013,10.223951118614329
Nitrous oxide,U.S._Territories,2014,9.894582653633831
Nitrous oxide,U.S._Territories,2015,9.566031093143376
Nitrous oxide,U.S._Territories,2016,9.581691679620326
Nitrous oxide,U.S._Territories,2017,9.705079901629006
Nitrous oxide,U.S._Territories,2018,9.544889026347366
Nitrous oxide,U.S._Territories,2019,10.054317295614917
Nitrous oxide,U.S._Territories,2020,9.657302597487178
Nitrous oxide,U.S._Territories,2021,9.37112074615956
Nitrous oxide,U.S._Territories,2022,9.325849083998166
Land use and forestry carbon stock change,U.S._Territories,1990,6.237638323581477
Land use and forestry carbon stock change,U.S._Territories,1991,6.307003003127192
Land use and forestry carbon stock change,U.S._Territories,1992,6.681095394234637
Land use and forestry carbon stock change,U.S._Territories,1993,6.488150640444904
Land use and forestry carbon stock change,U.S._Territories,1994,6.30070048684259
Land use and forestry carbon stock change,U.S._Territories,1995,7.084011001851079
Land use and forestry carbon stock change,U.S._Territories,1996,5.333399437477818
Land use and forestry carbon stock change,U.S._Territories,1997,6.624956534034255
Land use and forestry carbon stock change,U.S._Territories,1998,6.672045768709983
Land use and forestry carbon stock change,U.S._Territories,1999,6.972548526071707
Land use and forestry carbon stock change,U.S._Territories,2000,5.497762221094148
Land use and forestry carbon stock change,U.S._Territories,2001,6.423188983482647
Land use and forestry carbon stock change,U.S._Territories,2002,5.886886205797152
Land use and forestry carbon stock change,U.S._Territories,2003,7.439849787071707
Land use and forestry carbon stock change,U.S._Territories,2004,6.325106648830819
Land use and forestry carbon stock change,U.S._Territories,2005,7.059107014386313
Land use and forestry carbon stock change,U.S._Territories,2006,7.993015816328555
Land use and forestry carbon stock change,U.S._Territories,2007,6.80883470988079
Land use and forestry carbon stock change,U.S._Territories,2008,6.98293497392137
Land use and forestry carbon stock change,U.S._Territories,2009,7.457077548855676
Land use and forestry carbon stock change,U.S._Territories,2010,6.731847768520719
Land use and forestry carbon stock change,U.S._Territories,2011,6.156198908818237
Land use and forestry carbon stock change,U.S._Territories,2012,6.415651555484978
Land use and forestry carbon stock change,U.S._Territories,2013,7.599424414088431
Land use and forestry carbon stock change,U.S._Territories,2014,8.156241123752315
Land use and forestry carbon stock change,U.S._Territories,2015,6.895468714171341
Land use and forestry carbon stock change,U.S._Territories,2016,6.921775075722942
Land use and forestry carbon stock change,U.S._Territories,2017,7.013798663891693
Land use and forestry carbon stock change,U.S._Territories,2018,5.185216273437196
Land use and forestry carbon stock change,U.S._Territories,2019,6.925212889177949
Land use and forestry carbon stock change,U.S._Territories,2020,5.972506808597965
Land use and forestry carbon stock change,U.S._Territories,2021,5.770648911235505
Land use and forestry carbon stock change,U.S._Territories,2022,5.915348685757226
Fluorinated gases,U.S._Territories,1990,0.6105431303466199
Fluorinated gases,U.S._Territories,1991,0.5900952017129141
Fluorinated gases,U.S._Territories,1992,0.595387257357608
Fluorinated gases,U.S._Territories,1993,0.6242811553427988
Fluorinated gases,U.S._Territories,1994,0.6732349004090363
Fluorinated gases,U.S._Territories,1995,0.8001774013957139
Fluorinated gases,U.S._Territories,1996,0.8886271940488295
Fluorinated gases,U.S._Territories,1997,0.9722805064665369
Fluorinated gases,U.S._Territories,1998,1.012593269349557
Fluorinated gases,U.S._Territories,1999,1.1057181728954624
Fluorinated gases,U.S._Territories,2000,1.1541297584955843
Fluorinated gases,U.S._Territories,2001,1.2057784313659092
Fluorinated gases,U.S._Territories,2002,1.2428665969266974
Fluorinated gases,U.S._Territories,2003,1.2855495640273735
Fluorinated gases,U.S._Territories,2004,1.3164373705751542
Fluorinated gases,U.S._Territories,2005,1.3583828115141767
Fluorinated gases,U.S._Territories,2006,1.419658057576409
Fluorinated gases,U.S._Territories,2007,1.4941472089180905
Fluorinated gases,U.S._Territories,2008,1.5970091608743928
Fluorinated gases,U.S._Territories,2009,1.7390384135905024
Fluorinated gases,U.S._Territories,2010,1.6197613592202242
Fluorinated gases,U.S._Territories,2011,1.95325409343354
Fluorinated gases,U.S._Territories,2012,2.217171313380674
Fluorinated gases,U.S._Territories,2013,1.9206512217638891
Fluorinated gases,U.S._Territories,2014,1.984900055420324
Fluorinated gases,U.S._Territories,2015,1.8803973910606475
Fluorinated gases,U.S._Territories,2016,1.801145175099214
Fluorinated gases,U.S._Territories,2017,1.670515219508946
Fluorinated gases,U.S._Territories,2018,1.8148861216932
Fluorinated gases,U.S._Territories,2019,1.6916872941282015
Fluorinated gases,U.S._Territories,2020,1.984914997502342
Fluorinated gases,U.S._Territories,2021,2.041997354430748
Fluorinated gases,U.S._Territories,2022,2.0470261437008173
Net total,U.S._Territories,1990,107.26441600873146
Net total,U.S._Territories,1991,109.14467687522766
Net total,U.S._Territories,1992,112.76349628937156
Net total,U.S._Territories,1993,114.37815326802982
Net total,U.S._Territories,1994,115.8777775609484
Net total,U.S._Territories,1995,116.2997696073055
Net total,U.S._Territories,1996,117.26303139365643
Net total,U.S._Territories,1997,121.08245238810396
Net total,U.S._Territories,1998,124.13291997188831
Net total,U.S._Territories,1999,125.53928181871063
Net total,U.S._Territories,2000,130.21482978251174
Net total,U.S._Territories,2001,139.3345438997152
Net total,U.S._Territories,2002,138.76183113446405
Net total,U.S._Territories,2003,138.3218313561737
Net total,U.S._Territories,2004,139.45297785755767
Net total,U.S._Territories,2005,144.9369321357995
Net total,U.S._Territories,2006,148.12470996568985
Net total,U.S._Territories,2007,151.27813277542674
Net total,U.S._Territories,2008,149.50067646266848
Net total,U.S._Territories,2009,144.7195079966385
Net total,U.S._Territories,2010,147.83744240992905
Net total,U.S._Territories,2011,141.38878579367605
Net total,U.S._Territories,2012,139.47398505743269
Net total,U.S._Territories,2013,138.98409666090953
Net total,U.S._Territories,2014,139.98643890895477
Net total,U.S._Territories,2015,136.27156207833147
Net total,U.S._Territories,2016,135.23671573149286
Net total,U.S._Territories,2017,136.00243605922768
Net total,U.S._Territories,2018,135.61045843622293
Net total,U.S._Territories,2019,139.13495943046658
Net total,U.S._Territories,2020,126.21753520827134
Net total,U.S._Territories,2021,127.41003003583444
Net total,U.S._Territories,2022,129.40905730755264
Gross total,U.S._Territories,1990,100.57478470706324
Gross total,U.S._Territories,1991,102.3848912788418
Gross total,U.S._Territories,1992,105.61563367669164
Gross total,U.S._Territories,1993,107.37792699067184
Gross total,U.S._Territories,1994,108.9539447786493
Gross total,U.S._Territories,1995,108.47885076468266
Gross total,U.S._Territories,1996,111.0138656957359
Gross total,U.S._Territories,1997,113.49870270505257
Gross total,U.S._Territories,1998,116.4179055714
Gross total,U.S._Territories,1999,117.43288361978122
Gross total,U.S._Territories,2000,123.40804248272796
Gross total,U.S._Territories,2001,131.5949927821581
Gross total,U.S._Territories,2002,130.38392711016073
Gross total,U.S._Territories,2003,129.42150562968152
Gross total,U.S._Territories,2004,131.6607289607345
Gross total,U.S._Territories,2005,136.33980233451055
Gross total,U.S._Territories,2006,138.4716714336071
Gross total,U.S._Territories,2007,142.7782596522971
Gross total,U.S._Territories,2008,140.69832412364
Gross total,U.S._Territories,2009,135.2686934577343
Gross total,U.S._Territories,2010,139.22166809923104
Gross total,U.S._Territories,2011,133.31988906202758
Gross total,U.S._Territories,2012,130.46414421678807
Gross total,U.S._Territories,2013,128.81031463243258
Gross total,U.S._Territories,2014,129.87910080907298
Gross total,U.S._Territories,2015,127.61994808831048
Gross total,U.S._Territories,2016,126.35958301663048
Gross total,U.S._Territories,2017,127.26536867286003
Gross total,U.S._Territories,2018,127.76741962482576
Gross total,U.S._Territories,2019,130.4212963639595
Gross total,U.S._Territories,2020,117.07810730476986
Gross total,U.S._Territories,2021,119.23961882766795
Gross total,U.S._Territories,2022,121.09885823550846
Carbon dioxide,Utah,1990,53.49583125693813
Carbon dioxide,Utah,1991,52.28914535537413
Carbon dioxide,Utah,1992,54.02241474579121
Carbon dioxide,Utah,1993,56.05522623517188
Carbon dioxide,Utah,1994,57.4118832187517
Carbon dioxide,Utah,1995,57.90580495570973
Carbon dioxide,Utah,1996,58.21087115314973
Carbon dioxide,Utah,1997,60.517810203299554
Carbon dioxide,Utah,1998,63.53123972931087
Carbon dioxide,Utah,1999,62.70415293971082
Carbon dioxide,Utah,2000,65.07400022593046
Carbon dioxide,Utah,2001,63.533406952180094
Carbon dioxide,Utah,2002,64.07234151414289
Carbon dioxide,Utah,2003,64.75805973090334
Carbon dioxide,Utah,2004,67.05679536328563
Carbon dioxide,Utah,2005,68.7190428510007
Carbon dioxide,Utah,2006,70.00017844290839
Carbon dioxide,Utah,2007,71.90612078497384
Carbon dioxide,Utah,2008,71.37444581879973
Carbon dioxide,Utah,2009,66.13014137252672
Carbon dioxide,Utah,2010,65.55929285808887
Carbon dioxide,Utah,2011,66.1192524802209
Carbon dioxide,Utah,2012,63.44231156211312
Carbon dioxide,Utah,2013,68.29231215275827
Carbon dioxide,Utah,2014,67.13961248018916
Carbon dioxide,Utah,2015,64.9236904880083
Carbon dioxide,Utah,2016,60.22761169959462
Carbon dioxide,Utah,2017,60.39922057676735
Carbon dioxide,Utah,2018,62.28825951691485
Carbon dioxide,Utah,2019,62.78257019351298
Carbon dioxide,Utah,2020,58.65883221964547
Carbon dioxide,Utah,2021,63.52086198367826
Carbon dioxide,Utah,2022,61.101893667468374
Methane,Utah,1990,8.512723068174402
Methane,Utah,1991,8.485989867392192
Methane,Utah,1992,9.137513467607798
Methane,Utah,1993,9.314119288281416
Methane,Utah,1994,8.920325310642397
Methane,Utah,1995,8.87324429414274
Methane,Utah,1996,9.042196085866294
Methane,Utah,1997,9.298533995394596
Methane,Utah,1998,9.754573297958466
Methane,Utah,1999,9.20937963917909
Methane,Utah,2000,8.90799541817824
Methane,Utah,2001,9.01960249167195
Methane,Utah,2002,9.339814096378705
Methane,Utah,2003,9.200567039516502
Methane,Utah,2004,10.236757920695704
Methane,Utah,2005,10.33412606008792
Methane,Utah,2006,10.7152955735451
Methane,Utah,2007,10.134605355081847
Methane,Utah,2008,11.254639355387614
Methane,Utah,2009,11.119334299241052
Methane,Utah,2010,11.181274546701534
Methane,Utah,2011,10.240845800092975
Methane,Utah,2012,10.971095118448336
Methane,Utah,2013,10.872169628428209
Methane,Utah,2014,10.852066731857253
Methane,Utah,2015,10.866027134413194
Methane,Utah,2016,9.576039790462277
Methane,Utah,2017,9.50610442829822
Methane,Utah,2018,9.108248135413982
Methane,Utah,2019,8.811762005726697
Methane,Utah,2020,9.808948328751804
Methane,Utah,2021,9.875828439186458
Methane,Utah,2022,9.809118872867684
Nitrous oxide,Utah,1990,3.051038368408516
Nitrous oxide,Utah,1991,3.080440000774361
Nitrous oxide,Utah,1992,3.1024270632190367
Nitrous oxide,Utah,1993,3.332533048714442
Nitrous oxide,Utah,1994,3.197803936775898
Nitrous oxide,Utah,1995,3.3197785454178588
Nitrous oxide,Utah,1996,3.22573239244209
Nitrous oxide,Utah,1997,3.56265444174041
Nitrous oxide,Utah,1998,3.607961065729132
Nitrous oxide,Utah,1999,3.286515517652292
Nitrous oxide,Utah,2000,3.383879130320492
Nitrous oxide,Utah,2001,3.252396202621489
Nitrous oxide,Utah,2002,3.3203927394880206
Nitrous oxide,Utah,2003,3.2229789959081776
Nitrous oxide,Utah,2004,3.3386775916101463
Nitrous oxide,Utah,2005,3.54344137789016
Nitrous oxide,Utah,2006,3.3945173553265655
Nitrous oxide,Utah,2007,3.422584699022695
Nitrous oxide,Utah,2008,3.2986801735336297
Nitrous oxide,Utah,2009,3.272898301543642
Nitrous oxide,Utah,2010,3.3963975910389896
Nitrous oxide,Utah,2011,3.362902487812847
Nitrous oxide,Utah,2012,3.322387890693782
Nitrous oxide,Utah,2013,3.470295364799334
Nitrous oxide,Utah,2014,3.499320757818083
Nitrous oxide,Utah,2015,3.4639529327009515
Nitrous oxide,Utah,2016,3.3393840930825167
Nitrous oxide,Utah,2017,3.2822282383013444
Nitrous oxide,Utah,2018,3.28393324234558
Nitrous oxide,Utah,2019,3.320000063814424
Nitrous oxide,Utah,2020,3.025101446198199
Nitrous oxide,Utah,2021,3.120866844791228
Nitrous oxide,Utah,2022,3.12265506191996
Land use and forestry carbon stock change,Utah,1990,1.534326346461734
Land use and forestry carbon stock change,Utah,1991,1.8432013778197291
Land use and forestry carbon stock change,Utah,1992,1.220157921863506
Land use and forestry carbon stock change,Utah,1993,2.5844835990693986
Land use and forestry carbon stock change,Utah,1994,2.307385128724739
Land use and forestry carbon stock change,Utah,1995,2.1040823484932196
Land use and forestry carbon stock change,Utah,1996,1.3526880964406762
Land use and forestry carbon stock change,Utah,1997,1.9783531379433077
Land use and forestry carbon stock change,Utah,1998,2.3414492203363277
Land use and forestry carbon stock change,Utah,1999,2.0174543969877563
Land use and forestry carbon stock change,Utah,2000,1.7148500494157843
Land use and forestry carbon stock change,Utah,2001,1.7585006811565078
Land use and forestry carbon stock change,Utah,2002,1.9470987050895512
Land use and forestry carbon stock change,Utah,2003,1.8723670821490608
Land use and forestry carbon stock change,Utah,2004,2.179351402677946
Land use and forestry carbon stock change,Utah,2005,2.2666785730755152
Land use and forestry carbon stock change,Utah,2006,2.252480411662136
Land use and forestry carbon stock change,Utah,2007,2.5208364048712975
Land use and forestry carbon stock change,Utah,2008,2.2915340733486924
Land use and forestry carbon stock change,Utah,2009,2.1289669753249214
Land use and forestry carbon stock change,Utah,2010,2.453594649459955
Land use and forestry carbon stock change,Utah,2011,2.096265766639345
Land use and forestry carbon stock change,Utah,2012,1.9568892524689652
Land use and forestry carbon stock change,Utah,2013,2.8979533371205517
Land use and forestry carbon stock change,Utah,2014,2.745633488809963
Land use and forestry carbon stock change,Utah,2015,2.9080696597157214
Land use and forestry carbon stock change,Utah,2016,2.0694389429903386
Land use and forestry carbon stock change,Utah,2017,2.1804384878938277
Land use and forestry carbon stock change,Utah,2018,1.8673669170516651
Land use and forestry carbon stock change,Utah,2019,1.584255500424907
Land use and forestry carbon stock change,Utah,2020,1.8591593466576528
Land use and forestry carbon stock change,Utah,2021,1.5013984506882891
Land use and forestry carbon stock change,Utah,2022,1.6491096123720117
Fluorinated gases,Utah,1990,1.4389254518369914
Fluorinated gases,Utah,1991,1.3746885482405573
Fluorinated gases,Utah,1992,1.4129342694546163
Fluorinated gases,Utah,1993,1.473626038375197
Fluorinated gases,Utah,1994,1.5002863380350375
Fluorinated gases,Utah,1995,1.6413044765384046
Fluorinated gases,Utah,1996,1.8516478775530472
Fluorinated gases,Utah,1997,1.8690407332640016
Fluorinated gases,Utah,1998,1.8415166295682452
Fluorinated gases,Utah,1999,1.7919261247560092
Fluorinated gases,Utah,2000,1.4300390735220183
Fluorinated gases,Utah,2001,1.1805873973622203
Fluorinated gases,Utah,2002,1.4322338160125332
Fluorinated gases,Utah,2003,1.7666738467991592
Fluorinated gases,Utah,2004,1.61792350966936
Fluorinated gases,Utah,2005,1.5936853656541143
Fluorinated gases,Utah,2006,1.5898970070060263
Fluorinated gases,Utah,2007,1.6976234313607557
Fluorinated gases,Utah,2008,1.6496820408619906
Fluorinated gases,Utah,2009,1.4964924448902106
Fluorinated gases,Utah,2010,1.5577437449963794
Fluorinated gases,Utah,2011,1.579822063087342
Fluorinated gases,Utah,2012,1.767066468159739
Fluorinated gases,Utah,2013,1.6617431677514418
Fluorinated gases,Utah,2014,1.322167333976804
Fluorinated gases,Utah,2015,1.2415072528421105
Fluorinated gases,Utah,2016,1.1479465133685558
Fluorinated gases,Utah,2017,1.0471164576164154
Fluorinated gases,Utah,2018,1.0838507742345391
Fluorinated gases,Utah,2019,1.1007690799421288
Fluorinated gases,Utah,2020,1.2538318693200043
Fluorinated gases,Utah,2021,1.238324545665278
Fluorinated gases,Utah,2022,1.1876104780198466
Net total,Utah,1990,68.03284449181979
Net total,Utah,1991,67.07346514960096
Net total,Utah,1992,68.89544746793615
Net total,Utah,1993,72.75998820961233
Net total,Utah,1994,73.33768393292976
Net total,Utah,1995,73.84421462030197
Net total,Utah,1996,73.68313560545184
Net total,Utah,1997,77.22639251164186
Net total,Utah,1998,81.07673994290305
Net total,Utah,1999,79.00942861828597
Net total,Utah,2000,80.51076389736701
Net total,Utah,2001,78.74449372499225
Net total,Utah,2002,80.11188087111168
Net total,Utah,2003,80.82064669527624
Net total,Utah,2004,84.4295057879388
Net total,Utah,2005,86.4569742277084
Net total,Utah,2006,87.95236879044823
Net total,Utah,2007,89.68177067531043
Net total,Utah,2008,89.86898146193164
Net total,Utah,2009,84.14783339352655
Net total,Utah,2010,84.14830339028572
Net total,Utah,2011,83.39908859785342
Net total,Utah,2012,81.45975029188394
Net total,Utah,2013,87.19447365085782
Net total,Utah,2014,85.55880079265125
Net total,Utah,2015,83.40324746768029
Net total,Utah,2016,76.3604210394983
Net total,Utah,2017,76.41510818887714
Net total,Utah,2018,77.63165858596062
Net total,Utah,2019,77.59935684342112
Net total,Utah,2020,74.60587321057312
Net total,Utah,2021,79.25728026400951
Net total,Utah,2022,76.87038769264788
Gross total,Utah,1990,65.7407133502766
Gross total,Utah,1991,64.47957359345
Gross total,Utah,1992,66.90792212533017
Gross total,Utah,1993,69.38819877387634
Gross total,Utah,1994,70.16039136053249
Gross total,Utah,1995,70.8096204062006
Gross total,Utah,1996,71.29670645889998
